-4061.38,779.77,BT337,0.0113936
-4061.38,595.954,BT346,0.0113845
-4061.38,412.138,BT355,0.0114043
-4061.38,228.322,BT364,0.0113673
-4061.38,44.506,BT371,0.0112159
-4061.38,-139.31,BT378,0.0111112
-4061.38,-323.126,BT384,0.0110298
-4061.38,-506.942,BT392,0.0108203
-4061.38,-690.758,BT399,0.0105111
-4061.38,-874.574,BT408,0.0102558
-4061.38,-1058.39,BT415,0.0099912
-4061.38,-1242.206,BT421,0.0096721
-4061.38,-1426.022,BT428,0.0092494
-4061.38,-1609.838,BT436,0.0089145
-4061.38,-1793.654,BT444,0.0085198
-4061.38,-1977.47,BT452,0.0080659
-4061.38,-2161.286,BT459,0.0073724
-3877.564,7948.594,CB1,0.0060187
-3877.564,7764.778,CB6,0.0067523
-3877.564,7580.962,CB12,0.0072808
-3877.564,7397.146,CB21,0.0077285
-3877.564,7213.33,CB29,0.0080718
-3877.564,7029.514,CB39,0.0085495
-3877.564,6845.698,CB47,0.0089047
-3877.564,6661.882,CB57,0.0091251
-3877.564,6478.066,CB64,0.0093471
-3877.564,6294.25,CB74,0.0097065
-3877.564,6110.434,CB82,0.0099824
-3877.564,5926.618,CB92,0.0101317
-3877.564,5742.802,CB100,0.0103456
-3877.564,5558.986,CB110,0.0106501
-3877.564,5375.17,CB118,0.010908
-3877.564,5191.354,CB127,0.0110135
-3877.564,5007.538,CB135,0.0111708
-3877.564,4823.722,CB145,0.011438
-3877.564,4639.906,CB153,0.0115932
-3877.564,4456.09,CB163,0.0116172
-3877.564,4272.274,CB171,0.0117053
-3877.564,4088.458,CB181,0.0119314
-3877.564,3904.642,CB188,0.0120013
-3877.564,3720.826,CB196,0.0119466
-3877.564,3537.01,CB204,0.0119313
-3877.564,3353.194,CB214,0.0119483
-3877.564,3169.378,CB222,0.0120525
-3877.564,2985.562,CB231,0.0119405
-3877.564,2801.746,CB240,0.0119386
-3877.564,2617.93,CB248,0.0120139
-3877.564,2434.114,CB257,0.0119532
-3877.564,2250.298,CB266,0.0118051
-3877.564,2066.482,CB275,0.0117471
-3877.564,1882.666,CB284,0.0118912
-3877.564,1698.85,CB293,0.0118564
-3877.564,1515.034,CB302,0.0117478
